ReturnID,OrderDetailID,OrderID,UserID,ProductID,Name,CategoryName,SubcategoryName,OrderDate,ReturnDate,ReturnedQuantity,UnitPrice,ReturnAmount,ReturnReason,ReturnStatus,SimulatedBonusData
RET000151,OD011240,ORD003794,USR00692,212,Eco Outerwear,Fashion & Apparel,Outerwear,2020-06-18,2020-07-17,1,39.79,39.79,Product did not meet expectations,Refunded,True
RET000152,OD011305,ORD003817,USR00695,544,Portable Fragrances,Health & Beauty,Fragrances,2020-07-29,2020-08-19,5,152.49,762.45,Changed mind,Refunded,True
RET000153,OD011344,ORD003831,USR00698,630,Premium Nail Care,Health & Beauty,Nail Care,2020-06-18,2020-07-06,4,184.99,739.96,Product did not meet expectations,Refunded,True
RET000154,OD011410,ORD003851,USR00702,213,Deluxe Formal Wear,Fashion & Apparel,Formal Wear,2020-09-25,2020-10-18,1,162.0,162.0,Product did not meet expectations,Refunded,True
RET000155,OD011499,ORD003882,USR00708,20,Classic Accessories,Fashion & Apparel,Accessories,2020-02-01,2020-02-17,1,168.99,168.99,Damaged item,Refunded,True
RET000156,OD011558,ORD003902,USR00710,3,Deluxe Accessories,Fashion & Apparel,Accessories,2020-12-19,2020-12-28,1,157.99,157.99,Damaged item,Refunded,True
RET000157,OD011603,ORD003917,USR00712,10,Eco Accessories,Fashion & Apparel,Accessories,2020-04-19,2020-04-22,8,152.49,1219.92,Changed mind,Refunded,True
RET000158,OD011620,ORD003926,USR00713,342,Classic Nail Care,Health & Beauty,Nail Care,2020-04-16,2020-05-12,1,157.0,157.0,Changed mind,Refunded,True
RET000159,OD011706,ORD003949,USR00720,277,Deluxe T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2020-04-30,2020-05-10,3,74.0,222.0,Product did not meet expectations,Refunded,True
RET000160,OD011871,ORD004004,USR00729,91,Pro T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2020-02-22,2020-02-27,4,97.0,388.0,Changed mind,Refunded,True
RET000161,OD011888,ORD004011,USR00729,682,Pro Small Furniture,Home & Living,Small Furniture,2020-11-19,2020-12-09,2,146.0,292.0,Incorrect item received,Refunded,True
RET000162,OD011916,ORD004023,USR00731,309,Compact Laptops & Tablets,Technology & Gadgets,Laptops & Tablets,2020-05-12,2020-06-03,8,186.79,1494.32,Wrong size or fit,Refunded,True
RET000163,OD011946,ORD004036,USR00732,418,Advanced Wellness Supplements,Health & Beauty,Wellness Supplements,2020-03-07,2020-04-02,3,171.49,514.47,Product did not meet expectations,Refunded,True
RET000164,OD011999,ORD004054,USR00736,235,Portable Swimwear,Fashion & Apparel,Swimwear,2020-01-24,2020-02-19,8,148.79,1190.32,Changed mind,Refunded,True
RET000165,OD012031,ORD004064,USR00739,527,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2020-02-23,2020-03-03,2,115.79,231.58,Incorrect item received,Refunded,True
RET000166,OD012039,ORD004068,USR00739,514,Classic Haircare Products,Health & Beauty,Haircare Products,2020-04-22,2020-05-13,1,127.0,127.0,Product did not meet expectations,Refunded,True
RET000167,OD012151,ORD004105,USR00745,719,Classic Camping Gear,Sports & Outdoors,Camping Gear,2020-01-03,2020-01-19,2,116.0,232.0,Damaged item,Refunded,True
RET000168,OD012196,ORD004117,USR00747,394,Pro Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2020-06-01,2020-06-29,3,167.79,503.37,Changed mind,Refunded,True
RET000169,OD012536,ORD004233,USR00768,316,Classic Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,2020-02-04,2020-02-25,1,42.49,42.49,Changed mind,Refunded,True
RET000170,OD012543,ORD004236,USR00768,715,Classic Decorative Items,Home & Living,Decorative Items,2020-02-03,2020-02-21,1,44.79,44.79,Damaged item,Refunded,True
RET000171,OD012645,ORD004268,USR00771,126,Classic Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2020-02-29,2020-03-23,1,169.0,169.0,Product did not meet expectations,Refunded,True
RET000172,OD012712,ORD004288,USR00774,206,Pro Formal Wear,Fashion & Apparel,Formal Wear,2020-11-11,2020-11-21,2,174.0,348.0,Changed mind,Refunded,True
RET000173,OD012913,ORD004358,USR00791,435,Ultra Oral Care,Health & Beauty,Oral Care,2020-09-29,2020-10-02,1,24.49,24.49,Damaged item,Refunded,True
RET000174,OD012932,ORD004364,USR00792,139,Portable Activewear,Fashion & Apparel,Activewear,2020-08-28,2020-09-16,1,42.0,42.0,Changed mind,Refunded,True
RET000175,OD012933,ORD004364,USR00792,166,Compact Activewear,Fashion & Apparel,Activewear,2020-08-28,2020-09-06,3,189.99,569.97,Wrong size or fit,Refunded,True
RET000176,OD012999,ORD004389,USR00794,53,Premium Formal Wear,Fashion & Apparel,Formal Wear,2020-02-12,2020-03-07,4,133.49,533.96,Product did not meet expectations,Refunded,True
RET000177,OD013022,ORD004398,USR00795,69,Classic Outerwear,Fashion & Apparel,Outerwear,2020-12-21,2021-01-05,2,116.0,232.0,Product did not meet expectations,Refunded,True
RET000178,OD013065,ORD004412,USR00799,345,Eco Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2020-05-24,2020-06-05,1,119.49,119.49,Damaged item,Refunded,True
RET000179,OD013076,ORD004415,USR00799,159,Eco Swimwear,Fashion & Apparel,Swimwear,2020-01-24,2020-02-21,3,112.0,336.0,Product did not meet expectations,Refunded,True
RET000180,OD013089,ORD004420,USR00801,624,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,2020-06-06,2020-07-04,4,69.99,279.96,Wrong size or fit,Refunded,True
RET000181,OD013205,ORD004458,USR00808,306,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2020-12-09,2020-12-31,4,110.99,443.96,Changed mind,Refunded,True
RET000182,OD013288,ORD004488,USR00814,131,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2020-04-02,2020-04-17,5,37.99,189.95,Damaged item,Refunded,True
RET000183,OD013500,ORD004558,USR00826,529,Deluxe Fragrances,Health & Beauty,Fragrances,2020-12-20,2021-01-01,2,25.99,51.98,Wrong size or fit,Refunded,True
RET000184,OD013599,ORD004601,USR00832,266,Pro Accessories,Fashion & Apparel,Accessories,2020-12-29,2021-01-27,4,185.0,740.0,Damaged item,Refunded,True
RET000185,OD013756,ORD004648,USR00843,757,Compact Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,2020-11-30,2020-12-29,2,175.79,351.58,Product did not meet expectations,Refunded,True
RET000186,OD013784,ORD004657,USR00844,136,Advanced Swimwear,Fashion & Apparel,Swimwear,2020-08-12,2020-09-10,3,150.0,450.0,Damaged item,Refunded,True
RET000187,OD013785,ORD004657,USR00844,206,Pro Formal Wear,Fashion & Apparel,Formal Wear,2020-08-12,2020-09-03,2,174.0,348.0,Wrong size or fit,Refunded,True
RET000188,OD013809,ORD004667,USR00847,34,Compact Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2020-04-29,2020-05-23,1,65.49,65.49,Changed mind,Refunded,True
RET000189,OD013836,ORD004676,USR00848,305,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2020-01-29,2020-02-12,1,96.79,96.79,Product did not meet expectations,Refunded,True
RET000190,OD013860,ORD004685,USR00850,589,Portable Men's Grooming,Health & Beauty,Men's Grooming,2020-07-06,2020-07-21,2,181.99,363.98,Product did not meet expectations,Refunded,True
RET000191,OD013907,ORD004699,USR00851,288,Pro Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2020-11-10,2020-11-25,1,27.0,27.0,Wrong size or fit,Refunded,True
RET000192,OD013992,ORD004729,USR00858,106,Premium Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2020-08-11,2020-09-02,3,96.49,289.47,Damaged item,Refunded,True
RET000193,OD014002,ORD004732,USR00858,368,Classic Fragrances,Health & Beauty,Fragrances,2020-06-27,2020-07-21,2,73.99,147.98,Wrong size or fit,Refunded,True
RET000194,OD014106,ORD004768,USR00865,555,Portable Fragrances,Health & Beauty,Fragrances,2020-11-02,2020-11-07,3,29.0,87.0,Changed mind,Refunded,True
RET000195,OD014128,ORD004776,USR00868,742,Deluxe Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,2020-06-05,2020-07-05,2,52.49,104.98,Product did not meet expectations,Refunded,True
RET000196,OD014214,ORD004803,USR00873,456,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2020-01-10,2020-01-30,2,51.49,102.98,Wrong size or fit,Refunded,True
RET000197,OD014257,ORD004818,USR00876,63,Classic Swimwear,Fashion & Apparel,Swimwear,2020-12-18,2021-01-01,4,158.99,635.96,Product did not meet expectations,Refunded,True
RET000198,OD014336,ORD004847,USR00880,233,Ultra Outerwear,Fashion & Apparel,Outerwear,2020-03-27,2020-04-24,1,75.0,75.0,Wrong size or fit,Refunded,True
RET000199,OD014406,ORD004871,USR00885,38,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2020-04-04,2020-04-12,1,127.0,127.0,Wrong size or fit,Refunded,True
RET000200,OD014477,ORD004892,USR00890,554,Deluxe Men's Grooming,Health & Beauty,Men's Grooming,2020-03-24,2020-04-09,2,133.49,266.98,Incorrect item received,Refunded,True
RET000201,OD014478,ORD004892,USR00890,491,Ultra Haircare Products,Health & Beauty,Haircare Products,2020-03-24,2020-04-10,2,169.79,339.58,Changed mind,Refunded,True
RET000202,OD014510,ORD004903,USR00892,666,Eco Storage Solutions,Home & Living,Storage Solutions,2020-08-18,2020-09-14,3,63.99,191.97,Wrong size or fit,Refunded,True
RET000203,OD014529,ORD004908,USR00893,477,Classic Haircare Products,Health & Beauty,Haircare Products,2020-09-08,2020-09-15,1,48.79,48.79,Changed mind,Refunded,True
RET000204,OD014605,ORD004930,USR00897,108,Portable Activewear,Fashion & Apparel,Activewear,2020-11-19,2020-12-12,2,101.49,202.98,Changed mind,Refunded,True
RET000205,OD014651,ORD004944,USR00899,122,Eco Accessories,Fashion & Apparel,Accessories,2020-06-27,2020-07-09,1,102.49,102.49,Damaged item,Refunded,True
RET000206,OD014823,ORD005006,USR00912,112,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2020-04-25,2020-05-08,2,86.49,172.98,Damaged item,Refunded,True
RET000207,OD015057,ORD005084,USR00924,116,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2020-03-30,2020-04-14,3,127.49,382.47,Changed mind,Refunded,True
RET000208,OD015117,ORD005105,USR00928,601,Pro Nail Care,Health & Beauty,Nail Care,2020-03-04,2020-03-29,3,17.0,51.0,Incorrect item received,Refunded,True
RET000209,OD015236,ORD005145,USR00935,443,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2020-10-16,2020-11-12,3,53.79,161.37,Changed mind,Refunded,True
RET000210,OD015239,ORD005146,USR00935,102,Compact Accessories,Fashion & Apparel,Accessories,2020-11-04,2020-11-18,3,108.0,324.0,Damaged item,Refunded,True
RET000211,OD015398,ORD005201,USR00944,267,Classic Formal Wear,Fashion & Apparel,Formal Wear,2020-03-12,2020-03-23,5,111.99,559.95,Product did not meet expectations,Refunded,True
RET000212,OD015483,ORD005234,USR00952,543,Compact Nail Care,Health & Beauty,Nail Care,2020-11-02,2020-11-07,1,120.79,120.79,Incorrect item received,Refunded,True
RET000213,OD015522,ORD005245,USR00954,41,Advanced Accessories,Fashion & Apparel,Accessories,2020-07-18,2020-08-06,1,112.79,112.79,Wrong size or fit,Refunded,True
RET000214,OD015543,ORD005251,USR00956,38,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2020-12-05,2021-01-03,2,127.0,254.0,Product did not meet expectations,Refunded,True
RET000215,OD015750,ORD005329,USR00970,270,Portable Accessories,Fashion & Apparel,Accessories,2020-03-11,2020-03-19,1,123.99,123.99,Damaged item,Refunded,True
RET000216,OD015825,ORD005354,USR00978,277,Deluxe T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2020-11-21,2020-12-11,3,74.0,222.0,Incorrect item received,Refunded,True
RET000217,OD015855,ORD005366,USR00981,223,Advanced Swimwear,Fashion & Apparel,Swimwear,2020-06-04,2020-06-09,3,10.79,32.37,Wrong size or fit,Refunded,True
RET000218,OD015858,ORD005366,USR00981,73,Portable Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2020-06-04,2020-06-09,1,17.49,17.49,Changed mind,Refunded,True
RET000219,OD015894,ORD005377,USR00982,695,Pro Kitchenware,Home & Living,Kitchenware,2020-07-06,2020-08-01,3,58.99,176.97,Damaged item,Refunded,True
RET000220,OD015916,ORD005387,USR00984,283,Advanced T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2020-05-03,2020-05-23,2,139.79,279.58,Product did not meet expectations,Refunded,True
RET000221,OD015920,ORD005388,USR00984,213,Deluxe Formal Wear,Fashion & Apparel,Formal Wear,2020-06-04,2020-06-07,1,162.0,162.0,Incorrect item received,Refunded,True
RET000222,OD016027,ORD005427,USR00990,495,Pro Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2020-08-20,2020-09-13,1,32.49,32.49,Wrong size or fit,Refunded,True
RET000223,OD016120,ORD005461,USR00996,520,Classic Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2020-01-16,2020-01-29,1,58.79,58.79,Damaged item,Refunded,True
RET000224,OD016235,ORD005496,USR01004,129,Ultra Accessories,Fashion & Apparel,Accessories,2020-02-27,2020-03-02,1,136.79,136.79,Wrong size or fit,Refunded,True
RET000225,OD016237,ORD005497,USR01004,687,Eco Storage Solutions,Home & Living,Storage Solutions,2020-07-25,2020-08-07,3,37.79,113.37,Incorrect item received,Refunded,True
RET000226,OD016322,ORD005524,USR01008,659,Advanced Nail Care,Health & Beauty,Nail Care,2020-04-18,2020-05-15,1,19.0,19.0,Damaged item,Refunded,True
RET000227,OD016324,ORD005525,USR01008,689,Premium Kitchenware,Home & Living,Kitchenware,2020-02-28,2020-03-23,1,94.79,94.79,Changed mind,Refunded,True
RET000228,OD016337,ORD005529,USR01009,18,Advanced Outerwear,Fashion & Apparel,Outerwear,2020-05-31,2020-06-12,3,173.79,521.37,Wrong size or fit,Refunded,True
RET000229,OD016522,ORD005595,USR01022,449,Compact Nail Care,Health & Beauty,Nail Care,2020-05-10,2020-05-22,2,185.49,370.98,Changed mind,Refunded,True
RET000230,OD016769,ORD005673,USR01035,294,Portable Swimwear,Fashion & Apparel,Swimwear,2020-12-02,2020-12-21,4,165.79,663.16,Product did not meet expectations,Refunded,True
RET000231,OD016771,ORD005673,USR01035,244,Ultra Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2020-12-02,2020-12-08,1,66.99,66.99,Damaged item,Refunded,True
RET000232,OD016799,ORD005683,USR01036,6,Pro T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2020-06-16,2020-06-25,1,188.99,188.99,Wrong size or fit,Refunded,True
RET000233,OD016868,ORD005705,USR01040,554,Deluxe Men's Grooming,Health & Beauty,Men's Grooming,2020-11-18,2020-11-29,5,133.49,667.45,Product did not meet expectations,Refunded,True
RET000234,OD017168,ORD005808,USR01058,408,Compact Skincare Products,Health & Beauty,Skincare Products,2020-11-24,2020-12-12,1,159.79,159.79,Product did not meet expectations,Refunded,True
RET000235,OD017296,ORD005854,USR01069,63,Classic Swimwear,Fashion & Apparel,Swimwear,2020-02-17,2020-02-25,2,158.99,317.98,Wrong size or fit,Refunded,True
RET000236,OD017485,ORD005911,USR01079,726,Classic Camping Gear,Sports & Outdoors,Camping Gear,2020-02-27,2020-03-19,1,173.49,173.49,Damaged item,Refunded,True
RET000237,OD017541,ORD005927,USR01082,697,Compact Lighting & Lamps,Home & Living,Lighting & Lamps,2020-02-19,2020-03-13,2,115.49,230.98,Incorrect item received,Refunded,True
RET000238,OD017565,ORD005936,USR01083,326,Portable Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2020-09-30,2020-10-12,3,101.79,305.37,Incorrect item received,Refunded,True
RET000239,OD017679,ORD005972,USR01090,671,Premium Home Fragrances,Home & Living,Home Fragrances,2020-04-03,2020-04-26,4,57.79,231.16,Damaged item,Refunded,True
RET000240,OD017683,ORD005974,USR01090,283,Advanced T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2020-06-24,2020-07-02,2,139.79,279.58,Changed mind,Refunded,True
RET000241,OD017713,ORD005981,USR01092,730,Compact Yoga & Pilates Accessories,Sports & Outdoors,Yoga & Pilates Accessories,2020-03-08,2020-04-04,1,71.79,71.79,Damaged item,Refunded,True
RET000242,OD017781,ORD006002,USR01097,110,Ultra Activewear,Fashion & Apparel,Activewear,2020-04-04,2020-04-10,1,43.49,43.49,Incorrect item received,Refunded,True
RET000243,OD017783,ORD006002,USR01097,201,Eco T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2020-04-04,2020-04-14,4,172.99,691.96,Damaged item,Refunded,True
RET000244,OD017924,ORD006048,USR01106,30,Deluxe Swimwear,Fashion & Apparel,Swimwear,2020-05-17,2020-06-08,4,150.0,600.0,Product did not meet expectations,Refunded,True
RET000245,OD017953,ORD006056,USR01107,496,Eco Haircare Products,Health & Beauty,Haircare Products,2020-09-01,2020-09-11,3,131.49,394.47,Damaged item,Refunded,True
RET000246,OD018014,ORD006079,USR01110,224,Compact Outerwear,Fashion & Apparel,Outerwear,2020-04-27,2020-05-06,4,111.79,447.16,Incorrect item received,Refunded,True
RET000247,OD018041,ORD006086,USR01111,185,Deluxe Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2020-06-17,2020-07-03,5,170.49,852.45,Changed mind,Refunded,True
RET000248,OD018054,ORD006091,USR01112,574,Classic Haircare Products,Health & Beauty,Haircare Products,2020-11-15,2020-12-05,2,67.0,134.0,Wrong size or fit,Refunded,True
RET000249,OD018148,ORD006126,USR01118,266,Pro Accessories,Fashion & Apparel,Accessories,2020-03-18,2020-04-02,4,185.0,740.0,Wrong size or fit,Refunded,True
RET000250,OD018159,ORD006130,USR01118,315,Compact Smart Home Devices,Technology & Gadgets,Smart Home Devices,2020-11-11,2020-12-02,3,12.49,37.47,Product did not meet expectations,Refunded,True
RET000251,OD018189,ORD006138,USR01120,102,Compact Accessories,Fashion & Apparel,Accessories,2020-11-12,2020-11-19,3,108.0,324.0,Changed mind,Refunded,True
RET000252,OD018190,ORD006138,USR01120,108,Portable Activewear,Fashion & Apparel,Activewear,2020-11-12,2020-11-19,1,101.49,101.49,Changed mind,Refunded,True
RET000253,OD018232,ORD006150,USR01123,742,Deluxe Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,2020-11-06,2020-11-22,2,52.49,104.98,Changed mind,Refunded,True
RET000254,OD018259,ORD006158,USR01123,599,Classic Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2020-04-25,2020-05-20,3,158.49,475.47,Changed mind,Refunded,True
RET000255,OD018286,ORD006169,USR01126,305,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2020-03-29,2020-04-09,7,96.79,677.53,Wrong size or fit,Refunded,True
RET000256,OD018325,ORD006181,USR01129,33,Premium Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2020-11-19,2020-12-09,1,196.49,196.49,Incorrect item received,Refunded,True
RET000257,OD018334,ORD006183,USR01129,636,Classic Skincare Products,Health & Beauty,Skincare Products,2020-11-24,2020-11-27,2,50.0,100.0,Changed mind,Refunded,True
RET000258,OD018340,ORD006185,USR01129,382,Advanced Men's Grooming,Health & Beauty,Men's Grooming,2020-01-04,2020-01-23,3,106.79,320.37,Wrong size or fit,Refunded,True
RET000259,OD018364,ORD006193,USR01133,691,Pro Home Office Supplies,Home & Living,Home Office Supplies,2020-07-09,2020-07-29,3,42.0,126.0,Product did not meet expectations,Refunded,True
RET000260,OD018503,ORD006238,USR01141,552,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2020-08-09,2020-08-30,1,25.79,25.79,Incorrect item received,Refunded,True
RET000261,OD018562,ORD006260,USR01144,584,Advanced Bath & Body Products,Health & Beauty,Bath & Body Products,2020-12-03,2020-12-27,1,198.99,198.99,Product did not meet expectations,Refunded,True
RET000262,OD018655,ORD006288,USR01148,37,Classic Swimwear,Fashion & Apparel,Swimwear,2020-10-02,2020-10-05,1,47.79,47.79,Incorrect item received,Refunded,True
RET000263,OD018705,ORD006305,USR01151,219,Pro Swimwear,Fashion & Apparel,Swimwear,2020-01-14,2020-01-27,5,89.99,449.95,Changed mind,Refunded,True
RET000264,OD018706,ORD006305,USR01151,130,Premium Outerwear,Fashion & Apparel,Outerwear,2020-01-14,2020-01-22,1,86.49,86.49,Wrong size or fit,Refunded,True
RET000265,OD018767,ORD006331,USR01156,54,Portable Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2020-01-17,2020-01-31,2,12.79,25.58,Damaged item,Refunded,True
RET000266,OD018823,ORD006351,USR01161,138,Deluxe Outerwear,Fashion & Apparel,Outerwear,2020-08-13,2020-09-01,1,62.0,62.0,Product did not meet expectations,Refunded,True
RET000267,OD018892,ORD006373,USR01167,276,Ultra Formal Wear,Fashion & Apparel,Formal Wear,2020-11-16,2020-12-12,1,75.49,75.49,Changed mind,Refunded,True
