UserID,Country,Continent,AgeGroup,IncomeGroup,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,Segment
USR00314,Canada,North America,25-34,50K-75K,103,10,8915.45,3,4,3,Champions
USR00315,China,Asia,45-54,50K-75K,37,7,7199.61,4,3,3,Champions
USR00316,Mexico,North America,35-44,25K-50K,539,6,3960.92,1,3,2,At Risk
USR00317,United Kingdom,Europe,35-44,50K-75K,18,7,6144.879999999999,4,3,3,Champions
USR00318,Mexico,North America,35-44,50K-75K,43,5,4478.8,4,2,2,Potential Loyalists
USR00319,Mexico,North America,35-44,50K-75K,190,7,9203.74,3,3,4,Champions
USR00320,United Kingdom,Europe,45-54,25K-50K,108,8,8534.3,3,3,3,Champions
USR00321,United States,North America,25-34,25K-50K,334,10,10761.4,2,4,4,Loyal Customers
USR00322,Spain,Europe,25-34,25K-50K,473,5,6379.12,1,2,3,Hibernating
USR00323,Canada,North America,45-54,25K-50K,806,1,436.47,1,1,1,Hibernating
USR00324,Brazil,South America,35-44,50K-75K,47,10,5502.39,4,4,2,Loyal Customers
USR00325,Mexico,North America,25-34,25K-50K,699,2,1302.9099999999999,1,1,1,Hibernating
USR00326,India,Asia,35-44,50K-75K,69,2,1019.39,4,1,1,Needs Attention
USR00327,Mexico,North America,25-34,50K-75K,499,2,3486.7700000000004,1,1,2,Hibernating
USR00328,United States,North America,45-54,25K-50K,80,10,12993.42,4,4,4,Champions
USR00329,Germany,Europe,25-34,50K-75K,19,6,7006.870000000001,4,3,3,Champions
USR00330,China,Asia,35-44,25K-50K,933,1,2271.9,1,1,1,Hibernating
USR00331,China,Asia,25-34,25K-50K,488,2,411.15999999999997,1,1,1,Hibernating
USR00332,France,Europe,35-44,Up to 25K,176,6,7962.26,3,3,3,Champions
USR00333,Italy,Europe,35-44,50K-75K,71,10,7128.76,4,4,3,Champions
USR00334,Germany,Europe,25-34,25K-50K,88,8,6736.099999999999,3,3,3,Champions
USR00335,Germany,Europe,35-44,25K-50K,68,3,3219.9700000000003,4,1,2,Needs Attention
USR00336,Mexico,North America,25-34,50K-75K,73,9,8497.91,4,4,3,Champions
USR00337,Italy,Europe,25-34,25K-50K,687,5,6448.59,1,2,3,Hibernating
USR00338,India,Asia,35-44,25K-50K,75,7,4525.65,4,3,2,Loyal Customers
USR00339,Mexico,North America,35-44,50K-75K,228,7,7934.54,2,3,3,Loyal Customers
USR00340,Brazil,South America,25-34,50K-75K,89,2,1514.39,3,1,1,Needs Attention
USR00341,Brazil,South America,25-34,50K-75K,150,5,4715.26,3,2,2,Potential Loyalists
USR00342,France,Europe,35-44,25K-50K,96,5,10603.56,3,2,4,Potential Loyalists
USR00343,Australia,Oceania,25-34,50K-75K,174,6,9104.13,3,3,4,Champions
USR00344,Australia,Oceania,25-34,50K-75K,523,3,2262.95,1,1,1,Hibernating
USR00345,India,Asia,25-34,50K-75K,1367,1,1914.82,1,1,1,Hibernating
USR00346,United States,North America,45-54,50K-75K,22,6,9437.23,4,3,4,Champions
USR00347,Mexico,North America,35-44,25K-50K,274,4,2141.66,2,2,1,Hibernating
USR00348,United Kingdom,Europe,35-44,25K-50K,90,9,14121.53,3,4,4,Champions
USR00349,Canada,North America,25-34,25K-50K,861,1,94.95,1,1,1,Hibernating
USR00350,Israel,Asia,25-34,25K-50K,275,2,2921.1000000000004,2,1,1,Hibernating
USR00351,France,Europe,18-24,Up to 25K,255,5,3232.6,2,2,2,Hibernating
USR00352,Germany,Europe,35-44,50K-75K,216,9,9236.91,2,4,4,Loyal Customers
USR00353,Brazil,South America,25-34,50K-75K,16,3,2833.44,4,1,1,Needs Attention
USR00354,Italy,Europe,35-44,25K-50K,6,3,3928.91,4,1,2,Needs Attention
USR00355,China,Asia,18-24,50K-75K,339,8,9250.89,2,3,4,Loyal Customers
USR00356,Mexico,North America,25-34,25K-50K,718,1,2326.88,1,1,1,Hibernating
USR00357,China,Asia,35-44,25K-50K,208,2,1064.95,2,1,1,Hibernating
USR00358,Germany,Europe,45-54,50K-75K,272,2,1690.93,2,1,1,Hibernating
USR00359,Germany,Europe,35-44,25K-50K,656,1,1058.72,1,1,1,Hibernating
USR00360,Italy,Europe,25-34,25K-50K,349,10,9691.880000000001,2,4,4,Loyal Customers
USR00361,Italy,Europe,45-54,50K-75K,554,3,2805.7000000000003,1,1,1,Hibernating
USR00362,France,Europe,35-44,50K-75K,108,2,2437.93,3,1,1,Needs Attention
USR00363,Germany,Europe,25-34,25K-50K,152,4,3074.56,3,2,1,Potential Loyalists
USR00364,Germany,Europe,25-34,25K-50K,393,7,5300.889999999999,2,3,2,Loyal Customers
USR00365,United Kingdom,Europe,35-44,25K-50K,960,4,6144.620000000001,1,2,3,Hibernating
USR00366,Italy,Europe,25-34,25K-50K,73,9,6472.5199999999995,4,4,3,Champions
USR00367,Italy,Europe,35-44,25K-50K,172,8,5883.91,3,3,2,Loyal Customers
USR00368,Brazil,South America,25-34,50K-75K,76,4,3102.79,4,2,1,Potential Loyalists
USR00369,United Kingdom,Europe,25-34,50K-75K,891,1,265.94,1,1,1,Hibernating
USR00370,Canada,North America,35-44,Up to 25K,187,8,8876.85,3,3,3,Champions
USR00371,Australia,Oceania,35-44,25K-50K,154,6,7481.82,3,3,3,Champions
USR00372,Australia,Oceania,35-44,50K-75K,465,3,2099.82,1,1,1,Hibernating
USR00373,China,Asia,25-34,25K-50K,121,8,10157.789999999999,3,3,4,Champions
USR00374,Mexico,North America,35-44,50K-75K,168,5,6510.39,3,2,3,Potential Loyalists
USR00375,Canada,North America,45-54,50K-75K,323,9,11268.7,2,4,4,Loyal Customers
USR00376,India,Asia,35-44,50K-75K,1145,2,960.24,1,1,1,Hibernating
USR00377,Italy,Europe,35-44,50K-75K,329,7,10048.970000000001,2,3,4,Loyal Customers
USR00378,Germany,Europe,25-34,25K-50K,104,4,4753.44,3,2,2,Potential Loyalists
USR00379,Australia,Oceania,35-44,25K-50K,36,6,3928.96,4,3,2,Loyal Customers
USR00380,United Kingdom,Europe,25-34,50K-75K,816,4,5257.08,1,2,2,Hibernating
USR00381,China,Asia,45-54,50K-75K,171,4,3897.31,3,2,2,Potential Loyalists
USR00382,Australia,Oceania,35-44,25K-50K,117,6,5282.71,3,3,2,Loyal Customers
USR00383,United Kingdom,Europe,25-34,50K-75K,526,4,4969.56,1,2,2,Hibernating
USR00384,Mexico,North America,35-44,50K-75K,141,2,2150.29,3,1,1,Needs Attention
USR00385,Brazil,South America,35-44,50K-75K,251,6,7463.73,2,3,3,Loyal Customers
USR00386,Mexico,North America,35-44,50K-75K,295,10,17276.91,2,4,4,Loyal Customers
USR00387,Germany,Europe,35-44,25K-50K,119,6,6788.93,3,3,3,Champions
USR00388,China,Asia,35-44,50K-75K,857,2,3756.12,1,1,2,Hibernating
USR00389,Israel,Asia,35-44,50K-75K,169,5,6671.33,3,2,3,Potential Loyalists
USR00390,Spain,Europe,35-44,25K-50K,242,6,4531.860000000001,2,3,2,Loyal Customers
USR00391,Brazil,South America,35-44,25K-50K,389,2,2542.31,2,1,1,Hibernating
USR00392,Italy,Europe,45-54,25K-50K,273,5,6799.05,2,2,3,Hibernating
USR00393,Italy,Europe,35-44,25K-50K,375,4,3861.9,2,2,2,Hibernating
USR00394,Mexico,North America,25-34,25K-50K,411,4,5730.13,2,2,2,Hibernating
USR00395,Mexico,North America,35-44,25K-50K,267,10,10698.06,2,4,4,Loyal Customers
USR00396,Germany,Europe,25-34,25K-50K,81,2,1816.21,4,1,1,Needs Attention
USR00397,Mexico,North America,35-44,25K-50K,106,4,3854.0099999999998,3,2,2,Potential Loyalists
USR00398,Spain,Europe,25-34,25K-50K,154,6,8460.99,3,3,3,Champions
USR00399,Germany,Europe,25-34,50K-75K,85,8,9483.78,4,3,4,Champions
USR00400,United Kingdom,Europe,25-34,50K-75K,383,6,7871.11,2,3,3,Loyal Customers
USR00401,United Kingdom,Europe,35-44,50K-75K,367,9,9527.48,2,4,4,Loyal Customers
USR00402,Germany,Europe,25-34,50K-75K,149,7,10345.15,3,3,4,Champions
USR00403,Mexico,North America,35-44,25K-50K,166,4,5244.23,3,2,2,Potential Loyalists
USR00404,United States,North America,35-44,25K-50K,458,4,4945.09,1,2,2,Hibernating
USR00405,United States,North America,25-34,25K-50K,135,1,460.74,3,1,1,Needs Attention
USR00406,United Kingdom,Europe,35-44,50K-75K,179,4,4336.78,3,2,2,Potential Loyalists
USR00407,Israel,Asia,35-44,50K-75K,243,8,8316.43,2,3,3,Loyal Customers
USR00408,United Kingdom,Europe,25-34,25K-50K,50,3,3835.99,4,1,2,Needs Attention
USR00409,Germany,Europe,45-54,25K-50K,50,7,7070.75,4,3,3,Champions
USR00410,United States,North America,35-44,50K-75K,330,7,7810.540000000001,2,3,3,Loyal Customers
USR00411,Spain,Europe,35-44,50K-75K,68,8,6026.58,4,3,3,Champions
USR00412,India,Asia,35-44,50K-75K,876,1,991.74,1,1,1,Hibernating
USR00413,United States,North America,35-44,25K-50K,272,8,11968.24,2,3,4,Loyal Customers
USR00414,Germany,Europe,25-34,25K-50K,53,10,8972.8,4,4,3,Champions
USR00415,United Kingdom,Europe,25-34,50K-75K,360,6,4912.7300000000005,2,3,2,Loyal Customers
USR00416,Australia,Oceania,25-34,50K-75K,130,5,4526.68,3,2,2,Potential Loyalists
USR00417,Germany,Europe,35-44,50K-75K,65,8,6434.57,4,3,3,Champions
USR00418,Mexico,North America,18-24,50K-75K,344,5,2326.7999999999997,2,2,1,Hibernating
USR00419,Brazil,South America,25-34,50K-75K,424,3,5241.83,1,1,2,Hibernating
USR00420,Mexico,North America,45-54,50K-75K,882,1,821.49,1,1,1,Hibernating
USR00421,Mexico,North America,35-44,50K-75K,1075,2,1052.86,1,1,1,Hibernating
USR00422,Spain,Europe,25-34,25K-50K,77,6,10878.58,4,3,4,Champions
USR00423,Mexico,North America,25-34,25K-50K,168,3,2206.4700000000003,3,1,1,Needs Attention
USR00424,Spain,Europe,18-24,50K-75K,43,7,8683.1,4,3,3,Champions
USR00425,Canada,North America,35-44,25K-50K,831,2,1777.25,1,1,1,Hibernating
USR00426,France,Europe,35-44,25K-50K,125,6,6750.65,3,3,3,Champions
USR00427,Canada,North America,35-44,25K-50K,352,4,2440.8,2,2,1,Hibernating
USR00428,Israel,Asia,35-44,50K-75K,6,9,9381.05,4,4,4,Champions
USR00429,Mexico,North America,35-44,50K-75K,626,3,3710.36,1,1,2,Hibernating
USR00430,Germany,Europe,25-34,50K-75K,8,10,13435.15,4,4,4,Champions
USR00431,Canada,North America,35-44,25K-50K,226,7,7393.2,2,3,3,Loyal Customers
USR00432,United Kingdom,Europe,35-44,50K-75K,551,3,5628.43,1,1,2,Hibernating
USR00433,Spain,Europe,35-44,25K-50K,208,6,5684.26,2,3,2,Loyal Customers
USR00434,United States,North America,45-54,25K-50K,78,10,9201.49,4,4,4,Champions
USR00435,Brazil,South America,18-24,50K-75K,123,4,3415.8100000000004,3,2,2,Potential Loyalists
USR00436,India,Asia,35-44,50K-75K,49,9,12110.52,4,4,4,Champions
USR00437,United Kingdom,Europe,35-44,75K+,411,6,5728.62,2,3,2,Loyal Customers
USR00438,China,Asia,25-34,25K-50K,50,10,8121.0599999999995,4,4,3,Champions
USR00439,Brazil,South America,35-44,25K-50K,6,8,6963.03,4,3,3,Champions
USR00440,United States,North America,35-44,25K-50K,556,6,8572.41,1,3,3,At Risk
USR00441,India,Asia,35-44,25K-50K,542,5,5237.76,1,2,2,Hibernating
USR00442,United Kingdom,Europe,35-44,25K-50K,10,7,9646.619999999999,4,3,4,Champions
USR00443,China,Asia,35-44,50K-75K,234,8,7404.610000000001,2,3,3,Loyal Customers
USR00444,Israel,Asia,25-34,25K-50K,169,10,12258.5,3,4,4,Champions
USR00445,Israel,Asia,35-44,25K-50K,123,8,10055.52,3,3,4,Champions
USR00446,Canada,North America,25-34,25K-50K,590,4,2269.26,1,2,1,Hibernating
USR00447,Israel,Asia,35-44,25K-50K,158,9,6714.070000000001,3,4,3,Champions
USR00448,Australia,Oceania,25-34,75K+,96,4,3438.71,3,2,2,Potential Loyalists
USR00449,United States,North America,35-44,50K-75K,84,9,13568.08,4,4,4,Champions
USR00450,Brazil,South America,25-34,50K-75K,134,2,2578.85,3,1,1,Needs Attention
USR00451,United Kingdom,Europe,35-44,25K-50K,50,8,11435.22,4,3,4,Champions
USR00452,Brazil,South America,25-34,50K-75K,344,8,8377.71,2,3,3,Loyal Customers
USR00453,United Kingdom,Europe,25-34,25K-50K,1226,1,1048.33,1,1,1,Hibernating
USR00454,China,Asia,25-34,50K-75K,350,5,7423.28,2,2,3,Hibernating
USR00455,Israel,Asia,25-34,50K-75K,171,9,8821.34,3,4,3,Champions
USR00456,Brazil,South America,35-44,50K-75K,101,8,10508.06,3,3,4,Champions
USR00457,Mexico,North America,25-34,50K-75K,129,10,12728.96,3,4,4,Champions
USR00458,Israel,Asia,35-44,25K-50K,240,7,6844.31,2,3,3,Loyal Customers
USR00459,Brazil,South America,45-54,25K-50K,167,1,2280.64,3,1,1,Needs Attention
USR00460,Israel,Asia,45-54,25K-50K,415,2,1905.42,1,1,1,Hibernating
USR00461,Mexico,North America,35-44,25K-50K,118,9,4637.92,3,4,2,Loyal Customers
USR00462,United Kingdom,Europe,35-44,75K+,652,2,1655.85,1,1,1,Hibernating
USR00463,Italy,Europe,35-44,25K-50K,142,3,3751.17,3,1,2,Needs Attention
USR00464,France,Europe,25-34,25K-50K,13,7,8761.2,4,3,3,Champions
USR00465,China,Asia,35-44,50K-75K,429,10,11501.14,1,4,4,At Risk
USR00466,Spain,Europe,25-34,50K-75K,202,10,13207.11,2,4,4,Loyal Customers
USR00467,Mexico,North America,25-34,50K-75K,1347,1,1571.47,1,1,1,Hibernating
USR00468,United States,North America,35-44,50K-75K,47,8,9283.529999999999,4,3,4,Champions
USR00469,United States,North America,35-44,25K-50K,519,7,7989.830000000001,1,3,3,At Risk
USR00470,Australia,Oceania,25-34,25K-50K,929,1,900.79,1,1,1,Hibernating
USR00471,United Kingdom,Europe,25-34,25K-50K,132,8,9350.8,3,3,4,Champions
USR00472,Italy,Europe,35-44,25K-50K,134,8,6834.14,3,3,3,Champions
USR00473,Spain,Europe,45-54,25K-50K,68,6,3700.95,4,3,2,Loyal Customers
USR00474,Brazil,South America,25-34,25K-50K,47,10,10051.21,4,4,4,Champions
USR00475,Australia,Oceania,35-44,25K-50K,52,7,6515.13,4,3,3,Champions
USR00476,Germany,Europe,25-34,25K-50K,324,5,7178.950000000001,2,2,3,Hibernating
USR00477,Brazil,South America,45-54,25K-50K,130,10,11754.789999999999,3,4,4,Champions
USR00478,Spain,Europe,35-44,25K-50K,3,10,12060.53,4,4,4,Champions
USR00479,India,Asia,25-34,25K-50K,154,3,3432.28,3,1,2,Needs Attention
USR00480,Canada,North America,25-34,50K-75K,190,1,1095.58,3,1,1,Needs Attention
USR00481,Brazil,South America,35-44,25K-50K,718,1,329.98,1,1,1,Hibernating
USR00482,Australia,Oceania,35-44,50K-75K,1361,1,1943.9,1,1,1,Hibernating
USR00483,India,Asia,35-44,25K-50K,359,8,8824.300000000001,2,3,3,Loyal Customers
USR00484,China,Asia,35-44,50K-75K,169,2,2333.55,3,1,1,Needs Attention
USR00485,United States,North America,35-44,25K-50K,189,4,5542.47,3,2,2,Potential Loyalists
USR00486,United States,North America,25-34,50K-75K,118,4,3880.6400000000003,3,2,2,Potential Loyalists
USR00487,Spain,Europe,35-44,25K-50K,248,8,6377.75,2,3,3,Loyal Customers
USR00488,Israel,Asia,25-34,25K-50K,884,1,1954.51,1,1,1,Hibernating
USR00489,Italy,Europe,35-44,25K-50K,283,7,10257.91,2,3,4,Loyal Customers
USR00490,China,Asia,35-44,50K-75K,3,6,8306.95,4,3,3,Champions
USR00491,India,Asia,35-44,50K-75K,252,10,21635.28,2,4,4,Loyal Customers
USR00492,China,Asia,25-34,50K-75K,371,5,4507.74,2,2,2,Hibernating
USR00493,United States,North America,35-44,25K-50K,148,3,5611.540000000001,3,1,2,Needs Attention
USR00494,Germany,Europe,25-34,50K-75K,63,3,2290.41,4,1,1,Needs Attention
USR00495,Brazil,South America,35-44,50K-75K,1359,1,1048.68,1,1,1,Hibernating
USR00496,India,Asia,25-34,25K-50K,650,4,3344.86,1,2,2,Hibernating
USR00497,United States,North America,18-24,25K-50K,112,7,7242.0,3,3,3,Champions
USR00498,Israel,Asia,35-44,75K+,453,3,3297.75,1,1,2,Hibernating
USR00499,Brazil,South America,25-34,25K-50K,15,7,9299.67,4,3,4,Champions
USR00500,Mexico,North America,35-44,50K-75K,176,5,7354.94,3,2,3,Potential Loyalists
USR00501,India,Asia,45-54,25K-50K,853,7,11749.380000000001,1,3,4,At Risk
USR00502,Australia,Oceania,18-24,Up to 25K,268,9,13168.94,2,4,4,Loyal Customers
USR00503,Mexico,North America,35-44,50K-75K,13,5,7448.35,4,2,3,Potential Loyalists
USR00504,Italy,Europe,35-44,50K-75K,1275,2,1312.45,1,1,1,Hibernating
USR00505,Australia,Oceania,45-54,25K-50K,239,6,5827.16,2,3,2,Loyal Customers
USR00506,Canada,North America,35-44,25K-50K,902,1,1400.88,1,1,1,Hibernating
USR00507,Israel,Asia,35-44,25K-50K,271,8,5649.17,2,3,2,Loyal Customers
USR00508,Israel,Asia,35-44,50K-75K,204,8,6564.56,2,3,3,Loyal Customers
USR00509,Australia,Oceania,35-44,25K-50K,145,10,10807.77,3,4,4,Champions
USR00510,Italy,Europe,18-24,25K-50K,462,9,10438.64,1,4,4,At Risk
USR00511,Mexico,North America,45-54,25K-50K,16,9,7197.360000000001,4,4,3,Champions
USR00512,Italy,Europe,25-34,50K-75K,75,3,3910.69,4,1,2,Needs Attention
USR00513,Brazil,South America,35-44,50K-75K,221,8,7433.79,2,3,3,Loyal Customers
USR00514,China,Asia,35-44,50K-75K,479,3,3194.3,1,1,2,Hibernating
USR00515,Israel,Asia,35-44,50K-75K,438,2,2046.73,1,1,1,Hibernating
USR00516,Mexico,North America,35-44,25K-50K,174,7,13851.36,3,3,4,Champions
USR00517,United States,North America,35-44,50K-75K,384,8,7761.99,2,3,3,Loyal Customers
USR00518,Germany,Europe,35-44,50K-75K,199,1,1169.06,3,1,1,Needs Attention
USR00519,China,Asia,45-54,25K-50K,235,6,7223.58,2,3,3,Loyal Customers
USR00520,United States,North America,35-44,50K-75K,154,9,10333.31,3,4,4,Champions
USR00521,France,Europe,25-34,50K-75K,70,10,13072.13,4,4,4,Champions
USR00522,China,Asia,35-44,25K-50K,85,8,6914.21,4,3,3,Champions
USR00523,Germany,Europe,25-34,50K-75K,605,2,1792.11,1,1,1,Hibernating
USR00524,Brazil,South America,35-44,25K-50K,22,3,2709.62,4,1,1,Needs Attention
USR00525,Germany,Europe,45-54,50K-75K,1045,2,1694.58,1,1,1,Hibernating
USR00526,Spain,Europe,25-34,50K-75K,121,3,2716.76,3,1,1,Needs Attention
USR00527,India,Asia,35-44,50K-75K,163,4,2484.5,3,2,1,Potential Loyalists
USR00528,Brazil,South America,35-44,50K-75K,98,10,10870.869999999999,3,4,4,Champions
USR00529,Spain,Europe,25-34,25K-50K,270,7,9546.94,2,3,4,Loyal Customers
USR00530,China,Asia,25-34,25K-50K,116,6,6793.950000000001,3,3,3,Champions
USR00531,Spain,Europe,35-44,25K-50K,67,7,10661.63,4,3,4,Champions
USR00532,Australia,Oceania,35-44,50K-75K,75,5,6550.63,4,2,3,Potential Loyalists
USR00533,Spain,Europe,35-44,50K-75K,545,3,6642.99,1,1,3,Hibernating
USR00534,Germany,Europe,35-44,25K-50K,166,8,7304.75,3,3,3,Champions
USR00535,China,Asia,35-44,25K-50K,144,4,3546.11,3,2,2,Potential Loyalists
USR00536,Italy,Europe,25-34,50K-75K,446,6,7050.26,1,3,3,At Risk
USR00537,Mexico,North America,18-24,50K-75K,22,2,1739.03,4,1,1,Needs Attention
USR00538,Germany,Europe,25-34,50K-75K,60,6,10079.65,4,3,4,Champions
USR00539,Israel,Asia,35-44,25K-50K,671,6,4267.68,1,3,2,At Risk
USR00540,United Kingdom,Europe,35-44,50K-75K,128,8,7605.86,3,3,3,Champions
USR00541,Brazil,South America,25-34,25K-50K,123,9,7583.69,3,4,3,Champions
USR00542,United Kingdom,Europe,25-34,50K-75K,111,10,13372.49,3,4,4,Champions
USR00543,Germany,Europe,45-54,50K-75K,13,3,4019.67,4,1,2,Needs Attention
USR00544,China,Asia,25-34,25K-50K,466,1,105.95,1,1,1,Hibernating
USR00545,Mexico,North America,25-34,25K-50K,217,2,2469.1,2,1,1,Hibernating
USR00546,United States,North America,25-34,50K-75K,127,10,11854.640000000001,3,4,4,Champions
USR00547,China,Asia,35-44,25K-50K,202,9,8003.110000000001,2,4,3,Loyal Customers
USR00548,Mexico,North America,35-44,50K-75K,45,9,8698.33,4,4,3,Champions
USR00549,China,Asia,25-34,50K-75K,164,5,7964.48,3,2,3,Potential Loyalists
USR00550,United States,North America,35-44,50K-75K,32,8,9108.06,4,3,4,Champions
USR00551,France,Europe,25-34,50K-75K,136,1,1500.99,3,1,1,Needs Attention
USR00552,France,Europe,25-34,25K-50K,680,1,1703.26,1,1,1,Hibernating
USR00553,Mexico,North America,35-44,50K-75K,7,3,3587.69,4,1,2,Needs Attention
USR00554,Germany,Europe,45-54,50K-75K,143,6,7352.89,3,3,3,Champions
USR00555,Germany,Europe,45-54,25K-50K,588,7,7577.9400000000005,1,3,3,At Risk
USR00556,China,Asia,35-44,25K-50K,1321,2,3577.48,1,1,2,Hibernating
USR00557,Italy,Europe,25-34,50K-75K,47,7,6915.55,4,3,3,Champions
USR00558,Brazil,South America,25-34,50K-75K,256,9,14061.66,2,4,4,Loyal Customers
USR00559,France,Europe,35-44,50K-75K,180,10,13396.300000000001,3,4,4,Champions
USR00560,United Kingdom,Europe,35-44,50K-75K,184,7,11216.16,3,3,4,Champions
USR00561,Mexico,North America,35-44,50K-75K,1,8,7155.719999999999,4,3,3,Champions
USR00562,United Kingdom,Europe,25-34,50K-75K,70,10,7934.93,4,4,3,Champions
USR00563,Israel,Asia,25-34,50K-75K,117,8,13435.76,3,3,4,Champions
USR00564,Brazil,South America,25-34,50K-75K,309,1,1101.52,2,1,1,Hibernating
USR00565,Italy,Europe,45-54,25K-50K,7,6,9237.22,4,3,4,Champions
USR00566,Italy,Europe,35-44,50K-75K,84,5,2674.71,4,2,1,Potential Loyalists
USR00567,Germany,Europe,35-44,25K-50K,140,10,9641.630000000001,3,4,4,Champions
USR00568,United States,North America,35-44,25K-50K,369,1,122.98,2,1,1,Hibernating
USR00569,Germany,Europe,18-24,25K-50K,47,7,7459.58,4,3,3,Champions
USR00570,India,Asia,35-44,50K-75K,229,5,6561.62,2,2,3,Hibernating
USR00571,France,Europe,35-44,50K-75K,159,8,9825.15,3,3,4,Champions
USR00572,Canada,North America,25-34,50K-75K,857,4,7719.549999999999,1,2,3,Hibernating
USR00573,France,Europe,25-34,25K-50K,27,5,5389.39,4,2,2,Potential Loyalists
USR00574,Brazil,South America,35-44,50K-75K,131,2,2985.81,3,1,1,Needs Attention
USR00575,Canada,North America,35-44,25K-50K,42,6,8475.92,4,3,3,Champions
USR00576,Israel,Asia,25-34,25K-50K,7,7,9505.59,4,3,4,Champions
USR00577,United States,North America,25-34,50K-75K,63,5,4439.86,4,2,2,Potential Loyalists
USR00578,United States,North America,35-44,50K-75K,522,2,2760.86,1,1,1,Hibernating
USR00579,United Kingdom,Europe,35-44,25K-50K,113,6,6663.59,3,3,3,Champions
USR00580,Brazil,South America,35-44,50K-75K,134,9,8620.3,3,4,3,Champions
USR00581,Israel,Asia,25-34,50K-75K,399,3,2600.35,2,1,1,Hibernating
USR00582,China,Asia,25-34,25K-50K,73,3,3042.4,4,1,1,Needs Attention
USR00583,Australia,Oceania,35-44,25K-50K,83,7,8485.41,4,3,3,Champions
USR00584,China,Asia,35-44,25K-50K,189,9,11662.98,3,4,4,Champions
USR00585,Italy,Europe,25-34,50K-75K,308,6,8599.55,2,3,3,Loyal Customers
USR00586,India,Asia,45-54,25K-50K,801,1,127.95,1,1,1,Hibernating
USR00587,Mexico,North America,35-44,25K-50K,209,10,8481.1,2,4,3,Loyal Customers
USR00588,Israel,Asia,35-44,25K-50K,241,5,4006.95,2,2,2,Hibernating
USR00589,United States,North America,35-44,50K-75K,497,4,2582.56,1,2,1,Hibernating
USR00590,France,Europe,35-44,50K-75K,385,3,2174.04,2,1,1,Hibernating
USR00591,Spain,Europe,25-34,50K-75K,272,10,10094.78,2,4,4,Loyal Customers
USR00592,Canada,North America,35-44,25K-50K,961,2,2484.31,1,1,1,Hibernating
USR00593,United Kingdom,Europe,35-44,50K-75K,473,1,1772.9,1,1,1,Hibernating
USR00594,France,Europe,35-44,50K-75K,74,3,1879.45,4,1,1,Needs Attention
USR00595,United Kingdom,Europe,35-44,50K-75K,179,4,5345.09,3,2,2,Potential Loyalists
USR00596,Israel,Asia,25-34,50K-75K,337,9,14221.91,2,4,4,Loyal Customers
USR00597,United States,North America,25-34,25K-50K,369,3,2091.5299999999997,2,1,1,Hibernating
USR00598,Canada,North America,25-34,50K-75K,456,6,7216.45,1,3,3,At Risk
USR00599,United States,North America,25-34,25K-50K,305,2,1105.56,2,1,1,Hibernating
USR00600,Spain,Europe,35-44,25K-50K,51,9,11275.54,4,4,4,Champions
